,comment_id,comment_url,commenter_id,commenter_url,commenter_name,commenter_meta,comment_text,comment_time,comment_image,comment_reactors,comment_reactions,comment_reaction_count,replies
93,359451596552667,https://facebook.com/359451596552667,100094192141536,https://facebook.com/profile.php?id=100094192141536&eav=AfY8XwnAt182ycvN4cSmUtmEcupdfAcsmsZLn_q6UXAi33d193QYkK6b19owNm_0AjQ&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0,Giải Ngân Éstee Lauder Việt Nam 78505352,Người xem,"O đờ ở đây nè mí bà
shope.ee/
AK9s0hEZLU",2023-11-16,http://shope.ee/AK9s0hEZLU?fbclid=IwAR2wWOIo1l4D2hbLl-NtUqfsAKKYDB7Y8JwLEtf6OD1jh8C8p6l2qPoAUw4,[],0,0.0,[]
94,1443298146215439,https://facebook.com/1443298146215439,1214953450,https://facebook.com/JunnieLun?eav=AfZ7WOSTsoRwLtwKTRm9wuXCGparAaGaWpAv79U-W25t0G9q99eH2UMEPn7D81yzGuY&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0,Cathy Lê,Người xem,Hùng Lê Phan a dễ đc ăn bánh nè =))),2023-11-16,https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfC61w54lAvl8Ky4X2-e0Mm9dGdKwLcV5XIHnh8zOgP9uQ&oe=6586D967&_nc_sid=7da55a,"[{'name': 'Hùng Lê Phan', 'link': 'https://facebook.com/ReyMysterious?eav=AfZK6bcd1oS7B_kHk4WHYOne7RDWg7OHZZnOgXJvxLJHRIx8IAX3oqdXFTp4LVSHP98&fref=pb&paipv=0', 'type': 'haha'}]",{'haha': 1},1.0,"[{'comment_id': '667686748523662', 'comment_url': 'https://facebook.com/667686748523662', 'commenter_id': '1803283008', 'commenter_url': 'https://facebook.com/ReyMysterious?eav=AfYkv7qqp6VRli1Qrmovw4H9CuiWnZOCLVlBAzZ6pTvaXit6NP0A6SHyxejWGcWAIGo&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Hùng Lê Phan', 'commenter_meta': None, 'comment_text': 'Cathy Lê né ngay thg hâm nài =))', 'comment_time': datetime.datetime(2023, 11, 16, 0, 0), 'comment_image': 'https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfC61w54lAvl8Ky4X2-e0Mm9dGdKwLcV5XIHnh8zOgP9uQ&oe=6586D967&_nc_sid=7da55a', 'comment_reactors': [{'name': 'Cathy Lê', 'link': 'https://facebook.com/JunnieLun?eav=AfZ2wIHppSH8ZrlRzMhIKA2P6xS2j0wJ_7ogy216JbLAS4Llpe0yMVhJWdp4RceIiFE&fref=pb&paipv=0', 'type': 'haha'}], 'comment_reactions': {'haha': 1}, 'comment_reaction_count': 1}]"
95,705406228167487,https://facebook.com/705406228167487,100014317922881,https://facebook.com/dbaoduyen?eav=AfYRI7iYQ0Ve1OWVvy1Kq9i72pdhaBrAuiqd6XKGWvjP4Q9_sSDbuZQIStSAzQpPu3M&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Dư Bảo Duyên,Người xem,Danh Thành Lê Tuyết Hân hôm đó mang mấy cái mac ra hứng cake nào :>,2023-11-16,https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfC61w54lAvl8Ky4X2-e0Mm9dGdKwLcV5XIHnh8zOgP9uQ&oe=6586D967&_nc_sid=7da55a,"[{'name': 'Tuyết Hân', 'link': 'https://facebook.com/tuyethantt?eav=AfZ2FMCv23mNfn68FnVZO4GSkkKmY9KmIwteX6Kulmwh0RtX_RzpzKzM96eP2eZclbM&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Danh Thành Lê', 'link': 'https://facebook.com/danh.danh99?eav=AfbD1wsfcnl-wYYZX2_n5RMb4mRQCXvIF96xY4pYKZDy2swIHtrRYnmAvHaTd2_bHr0&fref=pb&paipv=0', 'type': 'haha'}]",{'haha': 2},2.0,"[{'comment_id': '343685154923374', 'comment_url': 'https://facebook.com/343685154923374', 'commenter_id': '100008065741428', 'commenter_url': 'https://facebook.com/tuyethantt?eav=AfbP8ZOJWCUOdT9p8tSoc1CqeeEm7dHG1nGX8Tb76zDq2ezK4-xv0qYsn9vc1VkrtXc&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Tuyết Hân', 'commenter_meta': None, 'comment_text': 'móa =))))))))))', 'comment_time': None, 'comment_image': 'https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfC61w54lAvl8Ky4X2-e0Mm9dGdKwLcV5XIHnh8zOgP9uQ&oe=6586D967&_nc_sid=7da55a', 'comment_reactors': [{'name': 'Dư Bảo Duyên', 'link': 'https://facebook.com/dbaoduyen?eav=Afagf2_GpyFMDiWwGdv00q_ULmN5CRriuyDe62ucDmE5OOD96uIPfRXF3wfZMWW3740&fref=pb&paipv=0', 'type': 'haha'}], 'comment_reactions': {'haha': 1}, 'comment_reaction_count': 1}]"
96,715116104000132,https://facebook.com/715116104000132,100076305165007,https://facebook.com/profile.php?id=100076305165007&eav=AfZKne_GjaOsiH-DyB0RMNRCdTtlbBTBViMNBaDu1YvlntGc97BXupMMm8xGnlWgI0c&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Nguyễn Minh Huy,Người xem,Nguyễn Đăng Dũng,2023-11-16,0,[],0,0.0,[]
97,340136925306517,https://facebook.com/340136925306517,100004261775541,https://facebook.com/lai.baohan?eav=AfZF3mNPUZnVcl_0PS0G0uI0TEaDgJqS6hosDY4TF1K5wKAL1nlmnef7Dqi-JLtsKV8&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Bảo Hân,Fan cứng,chuẩn bị sẵn bảng CAKE ME thôi,2023-11-16,0,[],0,0.0,[]
98,1463816697497024,https://facebook.com/1463816697497024,100064623192769,https://facebook.com/edmvco?eav=AfYMuNAcnor9k-LS_i8X7LikBz8ioJIZSGp3JYY83Ri1fU5V3eRvgxE1g9ifZW5D7AY&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0,EDM Vietnam Community,Tác giả,"Mua vé ngay thui: https://
ticketbox.vn/
event/
vietnam-music-we
ek-87438?fbclid
=IwAR0IndBAlKmA
lmmnTroE50KiVgy
MySbvfUStpAPCjo
9_I39LiGPEh8aPu
q4",2023-11-16,https://ticketbox.vn/event/vietnam-music-week-87438?fbclid=IwAR1-EeA4Ajmk8gBbGGrOlXJVxNPbF12zifBXHHn9UcmH89w_5s5iRRKVjuE,[],0,0.0,"[{'comment_id': '180639248458321', 'comment_url': 'https://facebook.com/180639248458321', 'commenter_id': '100094224197075', 'commenter_url': 'https://facebook.com/profile.php?id=100094224197075&eav=AfYIQTjN8sn47wq26zpFO08OW7n04K-3Nf7Vjl8NvvTZ8Jz01BUTEBvRfeKN_T87_CI&fref=nf&rc=p&__tn__=%7ER&paipv=0', 'commenter_name': 'Giải Ngân Éstee Lauder Việt Nam 51348690', 'commenter_meta': None, 'comment_text': 'Đáng iu v~ òo, ước gì ai đó thấy bài nàyyy😻 😚\nshope.ee/\n8KOndZ8aPL', 'comment_time': datetime.datetime(2023, 11, 16, 0, 0), 'comment_image': 'http://shope.ee/8KOndZ8aPL?fbclid=IwAR0tPdsjrankNGdGAWRNZn12r_4j7WapuhwyXy3gspPA988zHjgcsZh-08Q', 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]"
99,574269644850875,https://facebook.com/574269644850875,100005555409381,https://facebook.com/siuly.hien?eav=AfasIXc_wd-Vz9a5nupGpZdS2ceEFTmVPHU0vms4LD76G87tUAVGHlHPCVEUqNbB3xg&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Hiền Lý Kim,Người xem,Thế Anh Bùi thấy hội thảo và showcase hợp với em,2023-11-16,0,[],0,0.0,"[{'comment_id': '1509675929791215', 'comment_url': 'https://facebook.com/1509675929791215', 'commenter_id': '100007149755486', 'commenter_url': 'https://facebook.com/TheAnhBui1207?eav=AfbTPAahgWyU183YP5Io23Ct93p9U-Xm-4W-zehe17aZnC7fqpGuk0txQmUv1UU9hkI&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Thế Anh Bùi', 'commenter_meta': 'Fan cứng', 'comment_text': 'Hiền Lý Kim Ý là e nerd chứ gì 😌', 'comment_time': datetime.datetime(2023, 11, 16, 0, 0), 'comment_image': 'https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfC61w54lAvl8Ky4X2-e0Mm9dGdKwLcV5XIHnh8zOgP9uQ&oe=6586D967&_nc_sid=7da55a', 'comment_reactors': [{'name': 'Hiền Lý Kim', 'link': 'https://facebook.com/siuly.hien?eav=AfYNgbABx1ET4EgkCRxu7PK0maGmmADK2rW_v7UrDMs5fR_CgYXCCeIqJ1xvzvo4-uo&fref=pb&paipv=0', 'type': 'haha'}], 'comment_reactions': {'haha': 1}, 'comment_reaction_count': 1}, {'comment_id': '1384281762232885', 'comment_url': 'https://facebook.com/1384281762232885', 'commenter_id': '100007149755486', 'commenter_url': 'https://facebook.com/TheAnhBui1207?eav=AfbTPAahgWyU183YP5Io23Ct93p9U-Xm-4W-zehe17aZnC7fqpGuk0txQmUv1UU9hkI&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Thế Anh Bùi', 'commenter_meta': 'Fan cứng', 'comment_text': 'Hiền Lý Kim nói chứ nghe cũng thú vị. Để cân nhắc mua vé tham gia xem sao :v', 'comment_time': datetime.datetime(2023, 11, 16, 0, 0), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]"
100,256208040776804,https://facebook.com/256208040776804,100000025160155,https://facebook.com/doanle.minh.7?eav=AfYkjrByaKQSvFlMJpF0n70UvrSQoeWMPy4IffQ6TpHUu7655RBbiyfYL2lCQxw_wO4&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Doan le Minh,Fan cứng,"MCMA là viết tắt của ""Miếng Cơm Manh Áo"" phỏng ạ 🤔",2023-09-25,0,[],0,0.0,[]
101,1029131825040992,https://facebook.com/1029131825040992,100093530784844,https://facebook.com/profile.php?id=100093530784844&eav=Afb4VczEq0nE95c6KJpXsNOqbLJ4xKk0DvFQgFcz-9xVBoQfLY7asQhjcOYanrSVW3Y&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0,Giải Ngân Éstee Lauder Việt Nam 62516143,Người xem,"O đờ xô đựng bia ở đây:
shope.ee/
VfwIj5Jgg",2023-11-16,http://shope.ee/VfwIj5Jgg?fbclid=IwAR2cBRQB67deV96DYWrcrZWj96wD9BsBYKBmW3STROZF1TdOgGSL207Pyuw,[],0,0.0,[]
102,888990028995619,https://facebook.com/888990028995619,100064623192769,https://facebook.com/edmvco?eav=AfZD_csljlen87dHyws04dWg5iYfoipDewDS6o9ku1FxQGQTEybamVAK0_PZtA71L6A&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0,EDM Vietnam Community,Tác giả,"Thông tin sự kiện và vé tại đây nha anh em: https://
ticketbox.vn/
event/
vietnam-music-we
ek-87438?fbclid
=IwAR28CY3sO4KN
XDTyqFnAYDALeSp
w340lbnMqhSxatj
aTXY-2tJeBopHoR
QY",2023-11-16,https://ticketbox.vn/event/vietnam-music-week-87438?fbclid=IwAR2cDuLPxRIPe2YDdIz1IQl8p3unI5V-64-KAOV0ShIJwA7FqBL41e0lPpQ,"[{'name': 'Như Thảo', 'link': 'https://facebook.com/profile.php?id=100037035819566&eav=AfYzy_-m_JDT-NyDUomC-0Xsnr61CbhrJbaW4Q2CY2udIKdVrqwVdq8CAYH03dC1CaU&fref=pb&paipv=0', 'type': 'like'}]",{'like': 1},1.0,[]
103,655357063428170,https://facebook.com/655357063428170,100037035819566,https://facebook.com/profile.php?id=100037035819566&eav=AfZgnAtCURRUSOG1nZ5_1tHd3r3E9l5ZZZjCX2iTgGvt-4eZ1bS85KMjKLij0Pa7c2I&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Như Thảo,Người xem,Hội thảo và buổi diễn khác nhau ạ,2023-11-16,https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfAGZ8yKHB4kMQI1R8fXgyzVJUje5KeeKxCipbF64SFcqg&oe=6586CEB9&_nc_sid=7da55a,"[{'name': 'EDM Vietnam Community', 'link': 'https://facebook.com/edmvco?eav=AfaaByVeM_wGW2whHfcyKV1mtPBPiZl06fgXGiMMwv9uJc5_Sj5AvF_IawP3Ujo0-yY&fref=pb&paipv=0', 'type': 'like'}]",{'like': 1},1.0,"[{'comment_id': '1736092880147017', 'comment_url': 'https://facebook.com/1736092880147017', 'commenter_id': '100064623192769', 'commenter_url': 'https://facebook.com/edmvco?eav=AfZD_csljlen87dHyws04dWg5iYfoipDewDS6o9ku1FxQGQTEybamVAK0_PZtA71L6A&fref=nf&rc=p&refid=52&__tn__=%7ERR&paipv=0', 'commenter_name': 'EDM Vietnam Community', 'commenter_meta': 'Tác giả', 'comment_text': 'Như Thảo Đúng rồi bạn nha', 'comment_time': datetime.datetime(2023, 11, 16, 0, 0), 'comment_image': 'https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfAGZ8yKHB4kMQI1R8fXgyzVJUje5KeeKxCipbF64SFcqg&oe=6586CEB9&_nc_sid=7da55a', 'comment_reactors': [{'name': 'Như Thảo', 'link': 'https://facebook.com/profile.php?id=100037035819566&eav=AfaoTkF6qpiVBCeOg_O3iS-DS1sJP5ZFg2Hu3HuiqbtziLLtjARMcwwAv5gcPe4Ufb8&fref=pb&paipv=0', 'type': 'like'}], 'comment_reactions': {'like': 1}, 'comment_reaction_count': 1}]"
104,576782231248912,https://facebook.com/576782231248912,100036636529048,https://facebook.com/hanah.ha.146?eav=AfZWXv9RToz-doLpV-5jNsheoQWwSOtrLE-7qlP4G9ll4A1-j0hX9I74CWNOU3gzvkg&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Hanah Ha,Fan cứng,Được đó admin,2023-11-16,https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An-SJYN61eefFdoaV8pa0G_5_APCa0prZaqkZGXpCFeUCLCg89UPOqSkSZxJkLy0hAKKpUIPEB91mo9yBBfcAqcwmpEu5jN_jmJufFtJoVJCUklu.png?ccb=10-5&oh=00_AfBaBr48jy0UVZ8rRJIXvHtTYUvuMNk0t6yb8z0ks4BCLQ&oe=6586D39F&_nc_sid=7da55a,"[{'name': 'EDM Vietnam Community', 'link': 'https://facebook.com/edmvco?eav=AfYplxpVXJ7In61WFXrmOn8ifnYAuygAwdkHzVx9RbICIE0CcpefxcHXRr5kK0o0bUY&fref=pb&paipv=0', 'type': 'love'}]",{'love': 1},1.0,[]
105,1066355617714480,https://facebook.com/1066355617714480,100059774600790,https://facebook.com/profile.php?id=100059774600790&eav=AfZUG9Vfr8BE84LC2Dc62qxqoQMGqltPU4S7IKF770PROlnOClTWJy5sAQgZbN_1Qms&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Châu Lê,Người xem,4 ngày thấy ngày nào cũng hay,2023-11-16,https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfAGZ8yKHB4kMQI1R8fXgyzVJUje5KeeKxCipbF64SFcqg&oe=6586CEB9&_nc_sid=7da55a,"[{'name': 'EDM Vietnam Community', 'link': 'https://facebook.com/edmvco?eav=AfYMGT6eiiTp1-qph_w35ccYiQ7JhyWUAZSNkqMd5aq16eGvuVGC7bSQ0D43F4pv-jg&fref=pb&paipv=0', 'type': 'like'}]",{'like': 1},1.0,"[{'comment_id': '352225420618652', 'comment_url': 'https://facebook.com/352225420618652', 'commenter_id': '100064623192769', 'commenter_url': 'https://facebook.com/edmvco?eav=AfZD_csljlen87dHyws04dWg5iYfoipDewDS6o9ku1FxQGQTEybamVAK0_PZtA71L6A&fref=nf&rc=p&refid=52&__tn__=%7ERR&paipv=0', 'commenter_name': 'EDM Vietnam Community', 'commenter_meta': 'Tác giả', 'comment_text': 'Châu Lê Đi hết 4 ngày :)))))', 'comment_time': datetime.datetime(2023, 11, 16, 0, 0), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]"
106,1462964787687989,https://facebook.com/1462964787687989,100005555409381,https://facebook.com/siuly.hien?eav=AfZVISGPLemKc7hZokaEHgfd_YjDSvPALZdUhjg2VcHOdD76-xoBPbSRrV5-PoJZq4E&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Hiền Lý Kim,Người xem,Quân Võ 😬😬,2023-11-16,https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An-SJYN61eefFdoaV8pa0G_5_APCa0prZaqkZGXpCFeUCLCg89UPOqSkSZxJkLy0hAKKpUIPEB91mo9yBBfcAqcwmpEu5jN_jmJufFtJoVJCUklu.png?ccb=10-5&oh=00_AfBaBr48jy0UVZ8rRJIXvHtTYUvuMNk0t6yb8z0ks4BCLQ&oe=6586D39F&_nc_sid=7da55a,"[{'name': 'Quân Võ', 'link': 'https://facebook.com/QuanVoK10?eav=AfYtzxyzLsXL1vE3nd3G1Gftz8emnBnYgpdG36jLUI-KdxsKy7_FFZt_5PQNVv6aeug&fref=pb&paipv=0', 'type': 'love'}]",{'love': 1},1.0,[]
107,869399057894429,https://facebook.com/869399057894429,100037371102260,https://facebook.com/profile.php?id=100037371102260&eav=AfZx0FldzPeM0iVjPJ9pdkPJAAHI9hk61lbyzH9YP92J-un6PQfT39mm_Uc_VRr-CLQ&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Như Mỹ,Người xem,Nga Phạm bữa m nói cái này hả,2023-11-16,0,[],0,0.0,[]
108,300958336150518,https://facebook.com/300958336150518,100014895552421,https://facebook.com/Edric.Kingster?eav=AfZ7_PvchlE-51udAU5Qd2XhRb03MMPf4ybB8jF0TvRpSiTHrk-QuOMJOPWfvzSBlaI&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Việt Hoàng,Người xem,"👉 Rumble
👉 Miracle
👉 Album của Skrillex
Fred năm nay rất tuyệt nhưng album của Skrillex nhỉnh hơn 1 xíu 🤔",2023-11-09,https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfAGZ8yKHB4kMQI1R8fXgyzVJUje5KeeKxCipbF64SFcqg&oe=6586CEB9&_nc_sid=7da55a,"[{'name': 'EDM Vietnam Community', 'link': 'https://facebook.com/edmvco?eav=AfZKQoWSRURY_Fl38XaXUh9W7ud6clfquc9bJOLaMTXFMePmC4aAYzc6aXHSlhaok94&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Huy Gia', 'link': 'https://facebook.com/whoizhuy?eav=Afb8EjNJuSlOEme7nYhnYpzfpkxVQlxjdfWJuxgG8GmXWWmZYl3-IWGVM2LU4F9UZGE&fref=pb&paipv=0', 'type': 'like'}]",{'like': 2},2.0,"[{'comment_id': '699163405646803', 'comment_url': 'https://facebook.com/699163405646803', 'commenter_id': '100064623192769', 'commenter_url': 'https://facebook.com/edmvco?eav=AfYg-AOsHGl8M6vyZb1x3aBJUdvVLUOFxM_Nsbtw8jZNMcfxcorWLlQq50Fyl0tZWHU&fref=nf&rc=p&refid=52&__tn__=%7ERR&paipv=0', 'commenter_name': 'EDM Vietnam Community', 'commenter_meta': 'Tác giả', 'comment_text': 'Việt Hoàng Hóng kết quả', 'comment_time': datetime.datetime(2023, 11, 16, 0, 0), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]"
109,1171485937571919,https://facebook.com/1171485937571919,100037540730963,https://facebook.com/duy.tranvukhuong?eav=AfYFISZgR_ujKtVCxvPvdbCLM6yW9W3ocRcLfp08jvWw2hl-edHVJsa8tyeuTw06q84&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Trần Vũ Khương Duy,Người xem,Skrillex và Fred Again.. năm nay cháy vãi ò 🔥 ko biết nghe bao nhiêu lần Quest for Fire 🔥,2023-11-09,https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AfAGZ8yKHB4kMQI1R8fXgyzVJUje5KeeKxCipbF64SFcqg&oe=6586CEB9&_nc_sid=7da55a,"[{'name': 'EDM Vietnam Community', 'link': 'https://facebook.com/edmvco?eav=AfYvcD8qQDiKtZ1AJeMy5Trp0TOIpPCCvo26YPRwNx5qEVfI27Huqd-216nIsXbZhMQ&fref=pb&paipv=0', 'type': 'like'}]",{'like': 1},1.0,"[{'comment_id': '840974144389581', 'comment_url': 'https://facebook.com/840974144389581', 'commenter_id': '100064623192769', 'commenter_url': 'https://facebook.com/edmvco?eav=AfYg-AOsHGl8M6vyZb1x3aBJUdvVLUOFxM_Nsbtw8jZNMcfxcorWLlQq50Fyl0tZWHU&fref=nf&rc=p&refid=52&__tn__=%7ERR&paipv=0', 'commenter_name': 'EDM Vietnam Community', 'commenter_meta': 'Tác giả', 'comment_text': 'Trần Vũ Khương Duy Công nhận', 'comment_time': datetime.datetime(2023, 11, 16, 0, 0), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]"
110,3517929071789169,https://facebook.com/3517929071789169,692493737,https://facebook.com/WangShin2810?eav=Afbfb3K377VWPWPEWrNanFijuVYCHcTGVNCg1VOR0dhCDHcVsdqAVZP9rGxzdyMQGbk&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Trung Nguyen,Người xem,David guetta 💩,2023-11-09,0,[],0,0.0,[]
111,1371027373518167,https://facebook.com/1371027373518167,100064623192769,https://facebook.com/edmvco?eav=AfbOrrfnLg87IYsAncZ2OQjIHHmlrfv7VulpZlLdoyOx0FmqXGilh4vzDCIA9zs7VFk&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0,EDM Vietnam Community,Tác giả,Là phải qua bài mới liền chứ sao :),2023-11-09,https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfC61w54lAvl8Ky4X2-e0Mm9dGdKwLcV5XIHnh8zOgP9uQ&oe=6586D967&_nc_sid=7da55a,"[{'name': 'MaiXuân Hoan', 'link': 'https://facebook.com/xuanhoan.m?eav=AfYgyah30G3MH77ArnJnTlFbqBMvXZMpXbPx8EiHZOTBQywoanfpPbZgCcz5IvT1PIA&fref=pb&paipv=0', 'type': 'haha'}]",{'haha': 1},1.0,"[{'comment_id': '333980365884111', 'comment_url': 'https://facebook.com/333980365884111', 'commenter_id': '100094149240549', 'commenter_url': 'https://facebook.com/profile.php?id=100094149240549&eav=AfZlIbJOSVHQZUcoZEtueX-kCNuzQ6Pce02SGm2Fudrip43aMDmT9zSWmzWDDmu7yU8&fref=nf&rc=p&__tn__=%7ER&paipv=0', 'commenter_name': 'Giải Ngân Éstee Lauder Việt Nam 12457158', 'commenter_meta': None, 'comment_text': 'Mọi thứ để có một chiếc phòng xinh như này 👇👇👇\n✔️ Máy chiếu mini: shope.ee/\n7zlxEeqjCD\n✔️ Nệm lò xo Zinus: shope.ee/\n2fkQsrfpUi\n✔️ Bộ chăn ga cotton: shope.ee/\n8zeUQVqzAM\n✔️ Thảm trải sàn: shope.ee/\n2q3r5BnewI', 'comment_time': datetime.datetime(2023, 11, 9, 0, 0), 'comment_image': 'http://shope.ee/7zlxEeqjCD?fbclid=IwAR0_eyV1AGQ_I2T2nRodgAYxKG-7PfkvX1zK-lgNm4WhPcJnZomNjh6nXEM', 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]"
112,249890474752459,https://facebook.com/249890474752459,100012539765700,https://facebook.com/duythanh.pham.5059?eav=AfbTncbgEpCORpb7sMRnwKhw2NK0pqtiWwvctU4v8CT7nzNGin6cXUacHawFkUEpA6Y&fref=nf&rc=p&refid=52&__tn__=R&paipv=0,Duy Thanh,Fan cứng,Bấm quảng cáo mới bực hơn,2023-11-09,https://scontent-iad3-1.xx.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfC61w54lAvl8Ky4X2-e0Mm9dGdKwLcV5XIHnh8zOgP9uQ&oe=6586D967&_nc_sid=7da55a,"[{'name': 'EDM Vietnam Community', 'link': 'https://facebook.com/edmvco?eav=AfZZSEd3antQyJDKiEfXxCjW50VFfL38tQVLeMT2UMa7VgyONAVI-bvelm7dhsbuGkg&fref=pb&paipv=0', 'type': 'haha'}]",{'haha': 1},1.0,"[{'comment_id': '1152758722795376', 'comment_url': 'https://facebook.com/1152758722795376', 'commenter_id': '100064623192769', 'commenter_url': 'https://facebook.com/edmvco?eav=AfbOrrfnLg87IYsAncZ2OQjIHHmlrfv7VulpZlLdoyOx0FmqXGilh4vzDCIA9zs7VFk&fref=nf&rc=p&refid=52&__tn__=%7ERR&paipv=0', 'commenter_name': 'EDM Vietnam Community', 'commenter_meta': 'Tác giả', 'comment_text': 'Duy Thanh mua Premium đi trời :))', 'comment_time': datetime.datetime(2023, 11, 16, 0, 0), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]"
